Baseline 100%T,,POS0,,POS1,,POS2,,POS3,,POS4,,POS5,,POS6,,POS7,,POS8,,POS9,,POS10,,POS11,,POS12,,POS13,,POS14,,POS15,,POS16,,POS17,,POS18,,POS19,,POS20,,POS21,,POS22,,POS23,,POS24,,POS25,,POS26,,POS27,,POS28,,POS29,,POS30,,POS31,,POS32,,POS33,,POS34,,POS35,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R
999.9924927,19.75731277,999.9924927,7.373160362,999.9924927,4.987533569,999.9924927,5.83143568,999.9924927,5.765779495,999.9924927,6.389933586,999.9924927,6.800755024,999.9924927,15.27875996,999.9924927,15.99627686,999.9924927,16.29246712,999.9924927,15.01272011,999.9924927,15.32388496,999.9924927,15.5970974,999.9924927,64.36302948,999.9924927,66.15224457,999.9924927,66.74742126,999.9924927,63.09412766,999.9924927,66.9395752,999.9924927,63.52633286,999.9924927,77.85160065,999.9924927,77.83126068,999.9924927,77.56384277,999.9924927,78.69185638,999.9924927,81.55116272,999.9924927,80.58467865,999.9924927,76.28233337,999.9924927,76.21063232,999.9924927,78.14392853,999.9924927,81.0401001,999.9924927,79.70406342,999.9924927,80.5827179,999.9924927,75.97425842,999.9924927,78.63340759,999.9924927,78.44771576,999.9924927,78.87274933,999.9924927,80.41600037,999.9924927,81.63300323
998.9859009,19.76584816,998.9859009,5.701239586,998.9859009,5.621150494,998.9859009,6.037358284,998.9859009,5.533957958,998.9859009,5.484258175,998.9859009,6.785120964,998.9859009,15.57154465,998.9859009,16.34539223,998.9859009,15.74624634,998.9859009,14.30283165,998.9859009,14.84860039,998.9859009,15.07705021,998.9859009,64.66596985,998.9859009,64.63141632,998.9859009,64.78321838,998.9859009,64.76013947,998.9859009,65.72192383,998.9859009,63.33888626,998.9859009,77.78115845,998.9859009,77.64807892,998.9859009,78.94171143,998.9859009,78.62426758,998.9859009,80.97303772,998.9859009,81.67051697,998.9859009,76.21749878,998.9859009,77.16868591,998.9859009,79.66331482,998.9859009,80.95911407,998.9859009,79.78064728,998.9859009,81.05887604,998.9859009,75.88913727,998.9859009,79.14877319,998.9859009,78.81586456,998.9859009,80.16658783,998.9859009,79.40962982,998.9859009,80.86886597
998.0102539,19.68139839,998.0102539,5.850803852,998.0102539,5.027662754,998.0102539,5.653540611,998.0102539,6.744158268,998.0102539,5.497835159,998.0102539,7.410513401,998.0102539,16.19589424,998.0102539,16.54525185,998.0102539,16.1787529,998.0102539,14.88122463,998.0102539,16.50275803,998.0102539,15.44930458,998.0102539,65.15002441,998.0102539,65.99697113,998.0102539,66.08000183,998.0102539,65.28894043,998.0102539,65.7589798,998.0102539,64.06523895,998.0102539,79.25670624,998.0102539,78.50480652,998.0102539,77.36164093,998.0102539,79.58221436,998.0102539,82.3000412,998.0102539,82.23131561,998.0102539,77.5399704,998.0102539,76.57883453,998.0102539,79.44999695,998.0102539,80.1026001,998.0102539,80.60651398,998.0102539,80.14189911,998.0102539,76.56215668,998.0102539,78.91204071,998.0102539,79.01094055,998.0102539,81.34846497,998.0102539,80.49184418,998.0102539,82.48308563
997.0023804,19.61734962,997.0023804,6.087483883,997.0023804,5.880867481,997.0023804,6.606514931,997.0023804,6.423026085,997.0023804,5.788637161,997.0023804,7.077553749,997.0023804,14.86608219,997.0023804,14.98055744,997.0023804,14.63072586,997.0023804,15.46276665,997.0023804,14.70166111,997.0023804,15.78802872,997.0023804,64.16287994,997.0023804,64.59402466,997.0023804,64.88048553,997.0023804,64.07536316,997.0023804,65.07183838,997.0023804,64.21333313,997.0023804,76.84690094,997.0023804,77.61263275,997.0023804,78.16352081,997.0023804,78.7155838,997.0023804,80.68243408,997.0023804,81.29456329,997.0023804,75.96789551,997.0023804,76.00979614,997.0023804,79.39339447,997.0023804,79.72297668,997.0023804,79.65667725,997.0023804,80.15602112,997.0023804,75.54232025,997.0023804,77.82668304,997.0023804,78.90613556,997.0023804,80.14217377,997.0023804,81.06486511,997.0023804,81.573349
995.9939575,19.48324013,995.9939575,5.793734074,995.9939575,5.619040966,995.9939575,5.584378242,995.9939575,6.803380013,995.9939575,6.123092175,995.9939575,6.170553684,995.9939575,16.07637024,995.9939575,16.55715179,995.9939575,16.35083389,995.9939575,15.35073471,995.9939575,15.72139072,995.9939575,15.54423237,995.9939575,65.20545197,995.9939575,65.60485077,995.9939575,66.13587952,995.9939575,64.92002869,995.9939575,65.75327301,995.9939575,65.09929657,995.9939575,78.80416107,995.9939575,78.91454315,995.9939575,78.50501251,995.9939575,79.66352844,995.9939575,81.8557663,995.9939575,82.16989136,995.9939575,78.60148621,995.9939575,76.95022583,995.9939575,80.26116943,995.9939575,81.19922638,995.9939575,80.91220856,995.9939575,81.63919067,995.9939575,76.42546082,995.9939575,80.30220032,995.9939575,79.76457214,995.9939575,81.42440033,995.9939575,81.48970795,995.9939575,82.56140137
994.9848633,19.48992348,994.9848633,5.340780735,994.9848633,6.329636097,994.9848633,6.124666691,994.9848633,6.35499382,994.9848633,6.152436733,994.9848633,7.395985126,994.9848633,15.36670017,994.9848633,15.48217392,994.9848633,15.74589157,994.9848633,15.78537846,994.9848633,16.43953705,994.9848633,15.63686466,994.9848633,64.609375,994.9848633,65.53379059,994.9848633,65.57177734,994.9848633,64.71403503,994.9848633,65.51953888,994.9848633,64.68095398,994.9848633,78.2131958,994.9848633,77.46601105,994.9848633,78.90784454,994.9848633,79.2520752,994.9848633,81.59282684,994.9848633,82.23704529,994.9848633,76.96242523,994.9848633,77.30332184,994.9848633,79.5712204,994.9848633,80.28036499,994.9848633,80.73187256,994.9848633,81.02906799,994.9848633,76.26271057,994.9848633,79.6611557,994.9848633,79.409935,994.9848633,80.71625519,994.9848633,80.63299561,994.9848633,82.01832581
994.0068359,19.38585854,994.0068359,5.631481647,994.0068359,5.513285637,994.0068359,5.98160696,994.0068359,6.438609123,994.0068359,5.827330112,994.0068359,6.829626083,994.0068359,15.25973225,994.0068359,15.90774822,994.0068359,16.03425407,994.0068359,15.93564034,994.0068359,15.95672417,994.0068359,15.59571171,994.0068359,65.53044891,994.0068359,65.06808472,994.0068359,65.96085358,994.0068359,64.59693909,994.0068359,65.65283203,994.0068359,63.5708313,994.0068359,78.0908432,994.0068359,77.99278259,994.0068359,78.82143402,994.0068359,79.91413879,994.0068359,81.06575012,994.0068359,81.54325104,994.0068359,77.00496674,994.0068359,77.41387939,994.0068359,78.87335205,994.0068359,80.15229034,994.0068359,80.22842407,994.0068359,81.08870697,994.0068359,75.63755798,994.0068359,79.19514465,994.0068359,79.43942261,994.0068359,80.24580383,994.0068359,80.581604,994.0068359,82.17943573
992.996582,19.38871384,992.996582,5.74315834,992.996582,5.802397728,992.996582,5.664130211,992.996582,6.000751495,992.996582,6.147070408,992.996582,6.791555882,992.996582,15.13353443,992.996582,15.63707542,992.996582,15.95656586,992.996582,15.35641384,992.996582,16.15047836,992.996582,15.43617725,992.996582,64.64024353,992.996582,65.05142212,992.996582,65.62311554,992.996582,64.2962265,992.996582,65.37732697,992.996582,64.15727234,992.996582,77.86174774,992.996582,77.71081543,992.996582,78.23007965,992.996582,79.37601471,992.996582,81.31266022,992.996582,81.58006287,992.996582,76.95719147,992.996582,77.4069519,992.996582,79.03935242,992.996582,80.30036926,992.996582,80.72863007,992.996582,80.2901535,992.996582,75.91850281,992.996582,79.14398193,992.996582,79.3154068,992.996582,80.61875916,992.996582,80.50577545,992.996582,82.01493073
991.9857788,19.29493713,991.9857788,5.512581348,991.9857788,5.662930012,991.9857788,5.063379288,991.9857788,6.238652229,991.9857788,5.974202156,991.9857788,6.530519485,991.9857788,15.41444016,991.9857788,15.49199486,991.9857788,15.78920364,991.9857788,15.61129379,991.9857788,15.45563221,991.9857788,15.32994366,991.9857788,65.12155151,991.9857788,65.1769104,991.9857788,65.43686676,991.9857788,64.26258087,991.9857788,65.44607544,991.9857788,64.49217987,991.9857788,77.84996796,991.9857788,77.9076767,991.9857788,78.35311127,991.9857788,79.32241821,991.9857788,81.38511658,991.9857788,81.66464233,991.9857788,77.40398407,991.9857788,76.6802063,991.9857788,78.82945251,991.9857788,79.99217224,991.9857788,80.96767426,991.9857788,80.33068848,991.9857788,75.62556458,991.9857788,78.84737396,991.9857788,79.38941956,991.9857788,80.80071259,991.9857788,80.48240662,991.9857788,81.96060944
