Baseline 100%T,,POS0,,POS1,,POS2,,POS3,,POS4,,POS5,,POS6,,POS7,,POS8,,POS9,,POS10,,POS11,,POS12,,POS13,,POS14,,POS15,,POS16,,POS17,,POS18,,POS19,,POS20,,POS21,,POS22,,POS23,,POS24,,POS25,,POS26,,POS27,,POS28,,POS29,,POS30,,POS31,,POS32,,POS33,,POS34,,POS35,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R
999.992981,19.75731277,999.992981,81.12709808,999.992981,82.06877899,999.992981,81.85321808,999.992981,82.53592682,999.992981,83.06030273,999.992981,81.9057312,999.992981,81.79973602,999.992981,81.84483337,999.992981,81.02022552,999.992981,82.83055115,999.992981,81.48433685,999.992981,82.41937256,999.992981,72.52178955,999.992981,74.10778046,999.992981,73.55566406,999.992981,74.84680176,999.992981,73.81044769,999.992981,76.56548309,999.992981,78.28839111,999.992981,80.18138885,999.992981,80.33164978,999.992981,80.31279755,999.992981,81.37450409,999.992981,81.91277313,999.992981,79.06287384,999.992981,80.1306076,999.992981,81.2148819,999.992981,81.44113922,999.992981,80.8984375,999.992981,80.33282471,999.992981,80.7703476,999.992981,81.24067688,999.992981,82.068367,999.992981,82.36068726,999.992981,83.19959259,999.992981,82.90332794
998.9864502,19.76584816,998.9864502,81.07894897,998.9864502,82.66085815,998.9864502,81.32306671,998.9864502,82.92406464,998.9864502,82.52601624,998.9864502,82.05114746,998.9864502,81.65630341,998.9864502,82.42195129,998.9864502,81.87929535,998.9864502,81.96520233,998.9864502,81.95068359,998.9864502,81.67383575,998.9864502,72.86528778,998.9864502,74.14929199,998.9864502,73.82061768,998.9864502,74.75089264,998.9864502,74.21704865,998.9864502,76.74140167,998.9864502,78.57987976,998.9864502,80.29194641,998.9864502,79.94384766,998.9864502,80.1833725,998.9864502,81.48495483,998.9864502,81.48164368,998.9864502,78.93655396,998.9864502,79.72457123,998.9864502,81.82300568,998.9864502,81.77701569,998.9864502,80.39912415,998.9864502,79.96477509,998.9864502,80.11555481,998.9864502,80.92701721,998.9864502,80.98723602,998.9864502,81.84385681,998.9864502,82.44243622,998.9864502,82.35561371
998.0106812,19.68139839,998.0106812,81.84272003,998.0106812,82.57826233,998.0106812,81.80044556,998.0106812,82.50111389,998.0106812,82.71663666,998.0106812,82.48674774,998.0106812,81.9187851,998.0106812,82.54428101,998.0106812,81.97751617,998.0106812,83.1300354,998.0106812,82.58847046,998.0106812,81.94004059,998.0106812,71.94324493,998.0106812,74.4156189,998.0106812,73.78613281,998.0106812,75.55115509,998.0106812,74.68584442,998.0106812,76.4860611,998.0106812,78.26242828,998.0106812,80.42428589,998.0106812,79.67098236,998.0106812,80.6840744,998.0106812,81.29450226,998.0106812,82.21326447,998.0106812,79.51438141,998.0106812,80.08833313,998.0106812,82.29573059,998.0106812,81.73815155,998.0106812,80.86061096,998.0106812,80.7253952,998.0106812,81.16088104,998.0106812,81.49201965,998.0106812,81.73146057,998.0106812,82.15266418,998.0106812,83.3638916,998.0106812,82.59030151
997.0029907,19.61734962,997.0029907,81.39927673,997.0029907,82.85005188,997.0029907,81.5901413,997.0029907,82.56139374,997.0029907,83.06468964,997.0029907,82.41194916,997.0029907,81.72381592,997.0029907,82.28091431,997.0029907,82.24357605,997.0029907,82.46286774,997.0029907,82.09906006,997.0029907,81.77532959,997.0029907,72.43312836,997.0029907,74.56074524,997.0029907,73.84185791,997.0029907,75.14295959,997.0029907,74.78662109,997.0029907,76.66662598,997.0029907,78.30487823,997.0029907,80.34612274,997.0029907,79.89585876,997.0029907,80.48053741,997.0029907,81.64414215,997.0029907,81.75210571,997.0029907,79.44981384,997.0029907,79.85343933,997.0029907,81.45352936,997.0029907,82.09076691,997.0029907,80.391922,997.0029907,79.98580933,997.0029907,81.27483368,997.0029907,82.00501251,997.0029907,81.77371216,997.0029907,81.94889069,997.0029907,83.05828094,997.0029907,82.46076202
995.9945068,19.48324013,995.9945068,81.52754211,995.9945068,83.00061035,995.9945068,81.95265198,995.9945068,83.12358856,995.9945068,82.61687469,995.9945068,82.21681976,995.9945068,81.85605621,995.9945068,82.76553345,995.9945068,82.33439636,995.9945068,82.77845001,995.9945068,82.01360321,995.9945068,82.29950714,995.9945068,72.60482788,995.9945068,74.99247742,995.9945068,74.27397156,995.9945068,75.24828339,995.9945068,74.90023041,995.9945068,77.12368011,995.9945068,78.26708984,995.9945068,80.34848785,995.9945068,80.59446716,995.9945068,80.57663727,995.9945068,82.05171204,995.9945068,82.13412476,995.9945068,80.00792694,995.9945068,80.56386566,995.9945068,82.19082642,995.9945068,81.84318542,995.9945068,81.36598206,995.9945068,80.40356445,995.9945068,81.35401917,995.9945068,82.30134583,995.9945068,81.91210938,995.9945068,82.45425415,995.9945068,83.06274414,995.9945068,82.39196014
994.9855957,19.48992348,994.9855957,81.27073669,994.9855957,82.48112488,994.9855957,81.5854187,994.9855957,82.39472198,994.9855957,82.51932526,994.9855957,81.73616791,994.9855957,81.80363464,994.9855957,82.429245,994.9855957,81.74682617,994.9855957,82.49074554,994.9855957,81.5194931,994.9855957,81.7227478,994.9855957,72.19903564,994.9855957,74.04794312,994.9855957,73.85154724,994.9855957,74.98966217,994.9855957,74.44551086,994.9855957,76.55085754,994.9855957,78.78559113,994.9855957,79.87014771,994.9855957,79.75249481,994.9855957,80.37123108,994.9855957,81.88594055,994.9855957,81.83776093,994.9855957,79.40944672,994.9855957,80.19610596,994.9855957,81.55500793,994.9855957,81.76953125,994.9855957,80.47665405,994.9855957,80.22173309,994.9855957,80.79580688,994.9855957,81.44920349,994.9855957,82.032547,994.9855957,81.89483643,994.9855957,82.68987274,994.9855957,82.36300659
994.0075073,19.38585854,994.0075073,81.067276,994.0075073,82.6321106,994.0075073,81.52336121,994.0075073,82.41575623,994.0075073,82.54826355,994.0075073,82.18865204,994.0075073,81.9625473,994.0075073,82.3351059,994.0075073,81.72210693,994.0075073,82.61543274,994.0075073,81.87101746,994.0075073,81.93396759,994.0075073,72.41448212,994.0075073,74.48114777,994.0075073,73.77586365,994.0075073,74.73985291,994.0075073,74.39408875,994.0075073,76.4336853,994.0075073,78.57492065,994.0075073,80.23287964,994.0075073,80.07163239,994.0075073,80.64781952,994.0075073,81.95199585,994.0075073,81.9594574,994.0075073,79.45612335,994.0075073,80.10106659,994.0075073,81.55944061,994.0075073,81.89626312,994.0075073,80.6683197,994.0075073,80.42077637,994.0075073,81.11196136,994.0075073,81.60796356,994.0075073,81.99873352,994.0075073,82.01139832,994.0075073,83.10373688,994.0075073,82.41305542
992.9971924,19.38871384,992.9971924,81.29838562,992.9971924,82.71869659,992.9971924,81.71629333,992.9971924,82.74107361,992.9971924,82.60796356,992.9971924,82.00645447,992.9971924,81.68767548,992.9971924,82.50904083,992.9971924,81.74668121,992.9971924,82.7826004,992.9971924,81.93535614,992.9971924,82.00759888,992.9971924,72.56100464,992.9971924,74.60775757,992.9971924,73.76145935,992.9971924,74.76488495,992.9971924,74.41779327,992.9971924,76.69004059,992.9971924,78.44824219,992.9971924,80.36339569,992.9971924,79.90525055,992.9971924,80.54599762,992.9971924,81.95922089,992.9971924,82.09983063,992.9971924,79.50416565,992.9971924,80.27645111,992.9971924,81.56465149,992.9971924,82.02158356,992.9971924,80.7529068,992.9971924,80.30220795,992.9971924,81.22187805,992.9971924,81.81233215,992.9971924,81.96698761,992.9971924,82.05337524,992.9971924,82.8952179,992.9971924,82.342453
991.9864502,19.29493713,991.9864502,81.42053986,991.9864502,82.58829498,991.9864502,81.6022644,991.9864502,82.38336182,991.9864502,82.59841919,991.9864502,82.04176331,991.9864502,81.74499512,991.9864502,81.93289948,991.9864502,81.61104584,991.9864502,82.66321564,991.9864502,81.81362152,991.9864502,82.008461,991.9864502,72.51500702,991.9864502,74.36082458,991.9864502,74.03325653,991.9864502,74.90384674,991.9864502,74.68881226,991.9864502,76.73768616,991.9864502,78.30267334,991.9864502,80.35636139,991.9864502,79.77748871,991.9864502,80.48140717,991.9864502,81.47389221,991.9864502,81.81208801,991.9864502,79.47127533,991.9864502,80.10345459,991.9864502,81.65063477,991.9864502,81.99126434,991.9864502,80.70918274,991.9864502,80.38465881,991.9864502,81.17990875,991.9864502,81.90227509,991.9864502,81.97919464,991.9864502,81.92227173,991.9864502,83.0381546,991.9864502,82.48873901
