Wavelength (nm),Reflectance POS 0 (%R),Reflectance POS 1 (%R),Reflectance POS 2 (%R),Reflectance POS 3 (%R),Reflectance POS 4 (%R),Reflectance POS 5 (%R),Reflectance POS 6 (%R),Reflectance POS 7 (%R),Reflectance POS 8 (%R),Reflectance POS 9 (%R),Reflectance POS 10 (%R),Reflectance POS 11 (%R),Reflectance POS 12 (%R),Reflectance POS 13 (%R),Reflectance POS 14 (%R),Reflectance POS 15 (%R),Reflectance POS 16 (%R),Reflectance POS 17 (%R),Reflectance POS 18 (%R),Reflectance POS 19 (%R),Reflectance POS 20 (%R),Reflectance POS 21 (%R),Reflectance POS 22 (%R),Reflectance POS 23 (%R),Reflectance POS 24 (%R),Reflectance POS 25 (%R),Reflectance POS 26 (%R),Reflectance POS 27 (%R),Reflectance POS 28 (%R),Reflectance POS 29 (%R),Reflectance POS 30 (%R),Reflectance POS 31 (%R),Reflectance POS 32 (%R),Reflectance POS 33 (%R),Reflectance POS 34 (%R),Reflectance POS 35 (%R)
986.9866333,80.78358459,82.19824219,80.95656586,82.49126434,82.47236633,81.32263184,82.11584473,82.18739319,81.12186432,82.35689545,81.97441101,82.04553986,71.93769073,73.70677948,73.83376312,74.57558441,73.5063858,76.16930389,78.20463562,80.05659485,79.92324066,80.51898193,81.68350983,81.44954681,79.45331573,80.26521301,81.84136963,82.52458191,80.33306885,80.28486633,80.66236115,81.4561615,81.64315796,81.77857208,82.64619446,82.64357758
986.0039063,81.8536911,82.67723083,81.87886047,83.22714233,82.78730774,81.99897766,82.44226074,82.21947479,81.74784851,82.76368713,81.76072693,81.90854645,72.68431854,74.52794647,74.12306976,75.02394104,74.52108765,76.46499634,78.45384216,80.53358459,80.18070984,81.21022034,82.20809937,82.51966858,79.36076355,80.74188232,81.87597656,82.35071564,81.40966034,80.45319366,81.09536743,81.70014954,82.4821701,82.86384583,83.73633575,82.93834686
984.9888306,81.51074982,82.44337463,81.66474915,82.72087097,83.07273102,82.2516861,81.73074341,82.75062561,82.09207916,83.13988495,81.76397705,82.50643921,73.14751434,74.63162231,74.19694519,75.22478485,74.40267944,76.78322601,78.37725067,80.33016205,80.14285278,80.70030212,82.32691956,82.09557343,79.49238586,80.01423645,81.67773438,82.2386322,80.9213562,80.47253418,81.44399261,81.83583832,82.10211945,82.40376282,82.9747467,82.46690369
984.0049438,81.80738831,83.14305878,82.41738892,83.15908813,83.09436798,82.15526581,81.91506195,82.4467392,82.17818451,82.33450317,82.57868195,82.39637756,72.74313354,74.47835541,74.36637878,75.39595032,74.59677124,76.788414,78.81868744,80.61412811,80.34389496,81.44126892,81.71201324,82.72566986,80.4131546,80.74219513,81.71461487,82.27441406,81.40248871,80.68501282,81.52565765,82.03877258,81.9500351,82.73845673,82.94161224,82.67767334
982.9887085,80.84385681,82.55735779,81.74449921,83.15922546,82.3196106,82.22025299,81.81845093,82.21559906,81.74829102,82.75935364,81.75524139,82.13785553,72.25585175,74.62543488,73.73439026,74.96661377,74.70439911,76.07897949,78.31912994,80.2851944,79.89191437,80.88286591,81.71087646,81.85066223,79.77946472,80.42999268,81.62957001,82.20713806,80.83799744,80.46723175,80.81462097,81.81420898,82.40257263,82.28108978,82.91008759,82.3353653
982.0036621,81.59866333,82.9693985,82.07978058,83.24313354,82.57112122,82.31826782,81.96815491,82.64731598,82.12567902,82.91542816,82.54470062,82.55644989,72.42056274,74.72657013,73.8211441,75.14521027,74.70195007,76.9616394,78.92590332,80.50379944,80.41448975,80.74375153,82.34194183,82.46074677,79.930336,80.35040283,82.13123322,82.72559357,81.08768463,80.7071991,81.34277344,81.91273499,82.0771637,82.39099121,83.10916138,82.68572235
980.986145,81.44031525,82.84266663,81.38938904,82.76168823,82.87504578,82.24393463,81.63867188,82.51834106,81.91899872,83.05451202,81.87928009,82.17435455,72.28669739,74.53538513,73.9379425,74.80886841,74.29569244,76.75432587,78.53528595,80.75287628,80.31124115,80.86411285,82.09817505,82.14693451,79.63996887,80.61981964,81.78974915,82.43314362,81.05734253,80.86981964,81.38864899,82.20251465,82.02471161,82.40480042,83.19332886,82.63366699
980.000061,81.3081131,82.82957458,81.71841431,82.84323883,82.68221283,82.36219025,81.7049408,82.70553589,81.90532684,82.74333954,82.11006165,81.99867249,72.34887695,74.30778503,73.99001312,74.92182922,74.35948181,76.69207001,78.6379776,80.36553955,80.07053375,80.79685974,81.85659027,82.12984467,79.59841919,80.65795135,81.837883,82.10464478,81.19189453,80.56171417,81.34875488,81.86993408,82.13273621,82.2689209,83.18599701,82.57537842
979.0132446,81.59859467,82.83694458,81.88204193,82.93761444,82.84661865,82.31768799,81.991539,82.54237366,82.02242279,83.1654892,82.28130341,82.17840576,72.60682678,74.59410095,74.14764404,75.00238037,74.61778259,76.67920685,78.61045837,80.5354538,80.20530701,80.82676697,82.1398468,82.18296814,79.83207703,80.469841,82.17778778,82.12171936,81.2019577,80.52339172,81.44891357,81.94560242,82.07998657,82.35848999,83.19877625,82.65724945
977.9940796,81.78353119,83.70245361,81.93238831,83.22280884,83.07445526,82.77656555,82.17219543,82.89894104,82.03888702,82.89974976,82.17717743,82.47829437,72.79318237,74.77134705,74.15009308,75.13449097,74.80541992,77.00859833,78.92081451,80.62026215,80.42071533,81.32306671,82.3276062,82.28088379,79.95625305,80.65735626,82.16732025,82.70905304,81.58792114,80.8460083,81.79155731,82.36589813,82.11738586,82.52891541,83.8259964,83.10526276
977.0060425,81.44821167,83.35580444,81.54998779,82.82643127,82.79434967,82.51171112,82.06528473,82.80859375,82.1995697,82.95994568,82.36217499,82.22398376,72.77857971,74.62548828,73.74558258,75.32738495,74.66117096,76.59417725,78.55665588,80.70026398,80.44480896,81.0229187,81.69760895,81.92878723,80.05355835,80.81890106,82.26485443,82.52096558,80.97091675,80.87100983,81.59522247,82.13689423,82.51531982,82.62738037,83.69536591,82.71598053
975.9856567,81.91526794,83.04559326,81.79720306,82.46556854,82.99597168,82.52623749,82.18412781,82.42483521,81.92601776,82.95293427,82.57325745,82.41536713,72.72104645,74.69911194,73.96475983,75.40731812,74.24454498,76.3379364,79.08703613,80.42472839,80.13985443,80.74026489,81.84272003,82.38241577,80.10579681,80.43032837,82.00756836,81.83292389,81.04315186,80.97544098,81.48630524,82.14924622,82.36898804,82.37268066,83.12918091,82.92572784
974.9967041,81.38239288,82.52913666,81.53308105,82.61473846,82.02783966,81.75876617,82.05605316,82.49194336,81.97741699,82.65384674,82.01464081,81.64619446,72.31396484,74.51113892,73.7113266,74.86717224,74.22301483,76.28108978,78.53100586,80.63293457,80.01004028,80.52880859,81.82605743,82.24900818,79.80751038,80.27519226,81.90672302,81.53626251,81.23391724,80.4562912,81.22789764,81.63352966,82.2856369,82.25737762,83.39488983,82.52248383
974.007019,81.89835358,82.65912628,81.62767029,82.68614197,82.49416351,82.28623962,82.06228638,82.1631012,82.13548279,83.03452301,81.90396118,82.15472412,72.54058075,74.23829651,73.78252411,74.77222443,74.33328247,76.62704468,78.77452087,80.60296631,80.3154068,80.87249756,82.21111298,82.27246857,80.01421356,80.54033661,82.30003357,82.0634613,80.94873047,80.54462433,81.35907745,81.6364212,82.31676483,82.64085388,83.04649353,82.41539001
972.9847412,81.23933411,83.31221771,81.72666931,83.06066132,82.8106308,82.48368835,82.06671906,82.84752655,82.28770447,83.57013702,82.74181366,82.7586441,73.14808655,74.80911255,74.47914886,75.24119568,74.84843445,77.22168732,79.479599,80.65960693,80.70936584,81.59542084,81.96202087,82.15510559,80.06495667,80.84125519,82.15300751,82.4532547,81.34069824,80.81322479,81.75521851,82.52931213,82.14487457,83.05486298,84.09670258,83.20915985
971.9940186,81.46057129,82.33322144,81.60145569,82.88980103,82.67687988,82.26421356,81.82962799,82.68048096,81.74534607,82.81932831,82.33158875,82.29148865,72.84011841,74.66667938,74.06326294,74.70619965,74.55422974,76.53468323,79.0334549,80.26192474,80.69847107,81.10931396,81.6931076,81.8977356,80.0536499,80.67942047,81.88629913,82.32169342,81.19825745,81.16910553,81.66538239,81.9442215,82.11467743,82.0876236,83.44577026,82.57064056
971.0027466,81.62924957,83.12686157,81.83879852,82.7988205,83.10578156,82.56033325,81.80977631,82.93994904,82.23325348,83.53283691,82.3462677,82.77705383,72.25778961,74.2616272,74.03710175,74.88679504,74.21060944,76.79775238,79.34671783,80.78005981,80.58615112,81.05007172,81.91013336,82.05422974,79.96229553,81.02072144,82.42851257,82.27103424,81.44358826,81.00636292,82.06814575,82.20002747,82.15299225,82.32456207,83.67076874,82.85875702
970.0108032,82.18939209,82.8237381,82.0932312,82.99775696,82.74265289,82.29413605,82.29083252,82.72998047,82.10154724,83.07976532,82.23872375,82.35308838,72.51742554,74.49196625,74.27935791,74.93211365,74.45427704,77.23749542,79.50569153,80.56587982,80.71862793,80.98323822,82.38249969,82.49281311,80.2206955,80.71721649,82.35217285,82.60904694,81.54333496,80.8941803,81.52262878,82.27976227,82.54525757,82.60494232,83.49156189,82.85406494
968.9863281,81.52723694,83.14952087,82.41329956,82.9177475,82.79483795,82.34557343,82.00007629,82.95374298,81.92900085,83.02631378,82.7973938,82.41434479,72.57073975,74.78012848,73.87612915,75.17224884,74.7766571,76.70120239,79.26230621,80.52532959,80.53224182,81.33316803,82.24191284,82.40061188,80.8057785,80.80622101,81.97395325,82.36408234,81.4202652,80.76535034,81.67057037,82.21379089,82.46220398,82.85916901,83.57260132,82.99729156
967.9932861,82.00662994,82.58945465,81.33667755,82.97354889,83.07147217,81.95134735,82.57965088,82.48201752,82.02281952,82.71868896,81.88063049,82.4776535,72.71588135,74.08782959,73.49816895,75.15583038,74.38113403,76.24015808,78.89386749,80.45249939,79.53489685,80.75026703,82.16002655,82.36564636,79.9017334,80.68880463,82.60443115,82.62332153,81.2634964,80.77309418,81.6033783,82.10484314,82.23664093,82.64229584,83.15352631,82.89814758
966.9996948,81.51142883,83.22725677,81.80158997,83.59963226,82.50810242,82.73014832,82.48886108,83.4484024,82.6792984,83.08071136,82.47559357,82.09796906,73.37717438,74.50261688,73.95121002,75.30953979,74.84384155,76.63049316,79.25925446,80.74225616,80.85068512,81.42588043,82.38458252,82.70107269,80.66966248,81.04537964,82.03462982,82.79375458,81.92240143,81.22402954,81.93409729,81.99889374,82.48873901,82.97346497,83.50817108,82.66770935
966.0055542,81.5007782,82.91790009,81.88504028,82.87391663,82.76842499,82.05521393,81.88523865,82.35513306,82.13924408,82.70294189,82.06391907,82.59700775,72.37245178,74.49697876,74.10222626,74.21946716,74.31304932,76.47659302,78.76053619,80.28327179,80.24094391,80.40864563,81.99562073,82.04343414,80.27477264,80.60655212,82.30535889,82.23208618,81.17915344,80.61552429,81.22473145,82.15110016,82.06876373,82.13102722,83.27139282,82.51564026
965.0108032,81.49688721,83.45886993,82.14980316,83.62865448,83.06523895,82.93374634,82.87553406,83.1656723,81.91662598,83.42906189,82.67234802,82.46139526,72.52578735,74.90475464,74.51554108,75.18925476,74.68578339,77.27632904,79.77836609,80.69261932,81.08274078,81.448349,82.45543671,82.54085541,80.4299469,81.25067139,82.46826935,82.64746857,81.76299286,80.93560791,81.85633087,82.95389557,82.82821655,82.65413666,83.54724884,83.29148865
964.0155029,81.64484406,82.88217926,81.95947266,83.14310455,83.11193085,82.70748901,82.17617798,82.75315094,82.21012878,82.95539856,82.74314117,82.71257019,72.89656067,74.38991547,74.28668976,75.02580261,73.7878952,76.59358978,78.54357147,80.86201477,80.54000092,81.03894043,82.30854797,82.24424744,80.04719543,80.90279388,82.06037903,82.7905426,81.2258606,80.67775726,82.16034698,82.41874695,83.00197601,82.72548676,82.98104095,82.79488373
962.9874878,82.1710434,82.95935059,81.81401062,82.793396,82.39967346,82.57855988,82.41851044,82.56741333,81.88663483,82.93693542,82.26040649,82.29811096,72.13324738,74.68006897,73.91234589,74.86220551,74.81015015,76.65357971,78.90258026,80.97743988,80.30134583,80.7874527,81.9927597,82.26254272,79.9535675,80.17511749,81.96277618,82.28829193,81.51513672,80.97279358,81.84308624,82.44741821,82.3395462,82.76522827,83.2875824,82.9280777
961.9911499,82.18071747,83.07245636,82.49706268,83.36989594,83.30686188,82.63739777,82.87387848,82.76982117,82.31695557,83.24620056,82.6184845,82.71837616,72.92242432,74.77751923,73.9017334,75.42279816,74.40795898,76.83800507,78.96186066,80.99629974,80.66571808,81.35644531,82.24771881,82.65120697,80.09559631,81.46237946,82.63887787,82.2650528,81.67355347,80.56003571,81.35134125,82.16603088,82.64447784,82.52393341,83.97535706,83.28601074
960.9941406,82.16685486,83.14919281,82.11688995,82.84027863,83.14646149,83.00227356,82.47769165,83.05322266,82.67942047,83.22756958,82.46134186,82.73989105,72.77955627,74.52589417,73.80835724,75.39134979,74.47674561,76.32846832,78.77362823,81.08650208,80.43418884,81.08622742,82.2197876,82.84430695,80.84801483,81.00909424,82.1927948,82.45502472,81.7342453,81.33165741,81.7671814,82.86611176,82.96812439,83.11755371,83.81838226,82.88249207
959.9966431,82.8373642,83.75788116,82.74973297,83.56545258,83.68663025,83.11489105,82.75746918,83.54862213,82.60379791,83.64933777,83.23274231,82.93263245,72.76834869,74.76558685,74.2537384,75.37761688,74.91209412,76.94732666,79.22906494,81.36990356,80.96775055,81.70847321,82.86599731,83.37730408,80.48509216,81.51256561,82.93222046,82.81060028,81.99617767,81.41358948,82.14730835,82.8065033,83.0305481,82.9582901,83.59052277,83.36013794
958.9984741,81.8639679,83.07177734,82.07794952,82.83850098,83.00183105,83.1424942,82.33856964,82.82437897,83.12704468,82.62596893,82.21083832,82.8204422,72.68692017,74.5007782,73.82572937,75.12259674,75.00499725,76.78627014,79.29798126,81.13464355,80.17469788,81.41681671,82.28210449,82.71320343,81.01049042,80.85931396,82.36012268,82.74185944,81.51583862,81.20944214,81.71573639,82.80935669,82.887146,82.92711639,83.61322021,83.16572571
957.9997559,81.94313812,83.05846405,82.58602905,83.12562561,83.53847504,83.08405304,82.67355347,83.58693695,82.60224915,84.10419464,82.97863007,82.77703094,73.2928009,74.73123169,73.86923218,74.65779877,75.17151642,76.67274475,79.15470886,81.2798233,80.94701385,81.46202087,82.57859802,82.36529541,80.77360535,81.3937912,82.6081543,82.84088898,81.81715393,81.15614319,81.95233917,82.41785431,83.27921295,83.213974,83.84567261,83.65118408
957.0006714,82.46356201,84.3759079,82.66226959,83.65002441,83.14235687,83.1497879,82.103508,82.9753952,82.71022797,84.19992065,83.54178619,83.03617096,72.89768982,75.01154327,74.5198288,75.2888031,74.53318787,77.07965088,79.86509705,81.10379791,80.84000397,81.80011749,83.39659882,82.94571686,81.05066681,81.13274384,82.66445923,83.47538757,82.17790222,81.38744354,81.95586395,82.97419739,82.99797821,82.97055054,84.14738464,83.85965729
956.0009155,81.93943024,83.65215302,82.51066589,83.59291077,83.59980774,82.9156723,82.69966888,83.30924225,82.34146118,83.33525085,82.44207001,83.15917969,72.93793488,74.42576599,74.36074829,75.41036987,74.94179535,77.29546356,79.13145447,81.08110809,80.46365356,81.60688782,82.33700562,83.0430603,80.43001556,81.26670837,82.87849426,82.72849274,82.0603714,81.21678162,81.66590881,82.13644409,82.2615509,83.02168274,83.66871643,83.34125519
955.0006714,82.70516205,83.89835358,82.70440674,83.82025146,83.57740021,82.96274567,82.67927551,83.37432098,82.08260345,83.66210175,82.77760315,83.23738861,73.00760651,74.8197403,74.27993774,75.02809906,74.8432312,77.0955658,79.54061127,81.20957947,80.75452423,81.07526398,82.55235291,82.90751648,80.36214447,81.42041016,83.00222778,83.10749817,81.77323914,81.69158936,82.19236755,83.11871338,82.93206787,82.97592926,83.70149231,83.50337982
953.9998169,82.36353302,83.24007416,82.29944611,82.92367554,83.49442291,82.55471802,82.76044464,83.36689758,82.76882935,83.64694977,82.68676758,83.03736115,72.76321411,74.40454102,73.95827484,75.45214844,74.68053436,76.55236053,79.56432343,80.91233063,81.30284882,81.41260529,82.26953888,82.59466553,80.61030579,80.57377625,82.51599121,83.02430725,81.80947876,81.4156723,82.0244751,82.80060577,83.03292084,83.21559143,84.23035431,83.33700562
952.9984131,81.98877716,83.19312286,82.03894806,82.97280884,83.084198,83.12726593,82.54016876,83.16398621,82.24967957,83.32860565,82.40513611,83.03526306,72.36171722,74.37570953,73.8759613,74.82813263,74.16444397,76.64875031,78.86896515,80.97076416,80.59230042,81.23129272,82.28859711,82.43589783,80.27802277,80.83783722,82.60799408,82.74397278,81.76315308,80.79275513,81.65671539,82.82202911,82.66170502,82.85432434,83.88803101,82.77725983
951.9962769,82.01971436,83.6140976,82.30115509,83.32019806,83.58191681,82.97143555,82.7254715,83.33540344,82.84570313,83.56889343,82.78302765,82.8049469,72.87800598,74.47454071,74.08889008,75.17425537,74.73641205,76.75563812,79.35617828,80.77383423,80.99276733,81.50808716,82.63289642,82.4542923,80.80209351,81.04112244,82.8635025,82.99463654,81.66627502,81.34339142,82.08090973,82.6459198,82.79084015,83.02856445,84.06419373,83.37489319
950.9938965,82.10450745,83.42657471,82.51101685,82.98639679,83.31803131,82.06167603,82.80859375,83.3074646,82.14025879,83.52474976,82.86264038,82.7609787,72.52002716,74.16426086,73.49267578,75.19532776,73.95920563,76.44660187,79.09724426,80.60334778,80.70992279,81.27500153,82.21676636,82.913414,80.63366699,81.05325317,82.46324921,82.86578369,81.62297821,81.26792908,81.76023102,82.44496155,82.59872437,83.00993347,83.65563965,82.79450226
949.9908447,82.31712341,84.28965759,82.62097931,83.64894104,83.73496246,83.69042206,83.1592865,83.23699188,82.55155945,83.66427612,82.95519257,83.04834747,72.89157867,74.65464783,74.14151001,74.86752319,74.8562088,76.75589752,79.50189972,81.01127625,81.03401947,81.64479065,82.92411804,83.01431274,81.09072113,81.32038116,82.85404205,82.79030609,81.93412781,81.56060791,82.42327881,82.66584015,83.35250092,83.12017822,84.29232025,83.65814972
948.9871826,82.14903259,84.13892365,82.64491272,84.04935455,83.71075439,83.4128952,82.87918854,83.53408813,82.76238251,83.57559204,82.79444885,82.92894745,72.70631409,74.81445313,74.19846344,75.16259766,75.01670074,76.91931152,79.80501556,81.03481293,81.09786224,81.81744385,82.6341629,82.99948883,80.96469879,81.43395996,83.0292511,82.75006104,81.94372559,81.0511322,82.37935638,83.06867218,83.17906189,83.25165558,83.92540741,83.36185455
948.0155029,81.69255829,83.35337067,82.16665649,83.3948822,83.11119843,82.8922348,82.46734619,82.87253571,82.15126801,82.86017609,82.15126038,82.92553711,72.82376862,74.54535675,73.6988678,74.92526245,74.58230591,76.41832733,79.4475708,80.9050293,80.59257507,81.16458893,82.35346985,82.84268951,80.84308624,80.96854401,82.40396118,82.93556213,81.56420135,81.31227112,81.81028748,82.53489685,82.47357941,82.70084381,83.91313171,83.44682312
947.0108032,81.9934845,83.41614532,82.69181061,83.45451355,83.21850586,83.02603912,82.74078369,82.81013489,82.75766754,83.82350159,83.24661255,82.9907074,72.75751495,74.81182098,73.90180206,75.07315826,74.64887238,77.06934357,79.83605957,81.21281433,80.90911102,80.95497894,82.58641052,83.02333069,80.75628662,81.42698669,82.7671051,82.77223969,82.0982666,81.38928986,82.07820892,82.49227142,82.91387177,83.1892395,84.11896515,83.55504608
946.0054932,82.05104828,83.43455505,82.35494232,83.5500412,83.62786102,83.44443512,82.58970642,83.46006012,82.81518555,83.24024963,82.90254211,82.84777069,72.81232452,74.46382904,73.84868622,75.17809296,74.05936432,76.5637207,79.56072235,81.35588074,80.66262817,81.99996185,82.73755646,82.71278381,80.73847961,80.866745,82.97164154,82.88898468,81.9394455,80.96407318,81.97623444,82.45188904,82.67275238,83.15583801,84.01231384,83.55123138
944.9996948,82.51965332,83.69421387,82.57241058,83.63475037,83.73888397,83.45883179,83.18032837,83.57427979,83.2197876,83.7416687,83.2723999,83.29488373,72.48814392,75.18126678,74.27270508,75.22454834,74.51558685,76.7037735,79.62611389,80.98108673,80.94664001,81.8421936,82.83054352,82.86743927,81.15249634,81.49685669,83.34012604,83.39743805,82.28113556,81.80444336,82.27529144,82.65510559,83.09778595,83.2053299,83.95574951,83.33719635
943.9933472,81.99829865,84.08982086,82.95101166,84.54616547,83.83779907,83.92448425,83.24936676,83.37218475,82.68122101,84.30490112,83.51522064,83.53477478,73.46464539,74.85267639,74.31499481,74.94937134,74.84964752,76.93227386,79.99061584,81.47902679,81.38214111,81.56747437,82.56036377,82.84719086,81.4969635,81.79750824,83.51024628,84.04411316,82.82389069,82.04364014,82.67169952,83.40425873,82.93874359,83.37504578,84.27754974,83.682724
942.9865112,82.90126038,83.62465668,83.07572174,83.61512756,83.5675354,83.66629791,82.65415192,83.57117462,83.02479553,83.72849274,83.4806366,83.2640686,72.56742096,74.27268219,74.06434631,74.95927429,74.86574554,76.81848907,79.88512421,81.64199829,81.26615906,81.79172516,82.99977112,83.48893738,81.0043335,81.34750366,82.95614624,83.7209549,82.50118256,81.58558655,82.22689819,82.86971283,83.50260925,83.41953278,84.28672791,83.82567596
