Wavelength (nm),Reflectance POS 0 (%R),Reflectance POS 1 (%R),Reflectance POS 2 (%R),Reflectance POS 3 (%R),Reflectance POS 4 (%R),Reflectance POS 5 (%R),Reflectance POS 6 (%R),Reflectance POS 7 (%R),Reflectance POS 8 (%R),Reflectance POS 9 (%R),Reflectance POS 10 (%R),Reflectance POS 11 (%R),Reflectance POS 12 (%R),Reflectance POS 13 (%R),Reflectance POS 14 (%R),Reflectance POS 15 (%R),Reflectance POS 16 (%R),Reflectance POS 17 (%R),Reflectance POS 18 (%R),Reflectance POS 19 (%R),Reflectance POS 20 (%R),Reflectance POS 21 (%R),Reflectance POS 22 (%R),Reflectance POS 23 (%R),Reflectance POS 24 (%R),Reflectance POS 25 (%R),Reflectance POS 26 (%R),Reflectance POS 27 (%R),Reflectance POS 28 (%R),Reflectance POS 29 (%R),Reflectance POS 30 (%R),Reflectance POS 31 (%R),Reflectance POS 32 (%R),Reflectance POS 33 (%R),Reflectance POS 34 (%R),Reflectance POS 35 (%R)
989.9888306,82.78784943,84.3430481,83.69589996,85.295578,84.76874542,83.59390259,83.14694977,84.40721893,85.43988037,85.70041656,84.22110748,85.56371307,72.75656891,76.12325287,74.71820068,75.80270386,77.80556488,76.27161407,78.20025635,79.99963379,80.9564743,80.59033203,81.65964508,79.71627045,80.92208099,82.75401306,83.03380585,83.05612946,83.82381439,82.86418152,83.04859161,82.87171173,84.16225433,83.75653076,83.8348999,83.79108429
989.0081177,84.37342834,85.82780457,84.4149704,85.91629028,85.43135834,86.62628937,84.43347168,85.7120285,85.74224854,86.04846954,85.60903931,86.7605896,73.45505524,77.40113068,76.39448547,77.64762115,78.92276764,78.3704071,79.133255,81.83003998,81.58277893,81.6591568,83.49723816,82.89665985,82.40466309,83.38951111,85.04801178,84.70288086,84.34955597,84.27021027,83.95801544,84.35850525,84.66975403,84.77329254,84.13607788,84.8872757
987.9953003,84.12542725,85.10128021,84.12915802,84.78105927,85.90802002,84.42063904,83.82325745,84.72444153,86.04659271,85.09612274,84.77457428,85.60876465,72.66793823,76.46875,76.068367,76.89630127,78.87001801,77.41602325,78.79158783,80.69570923,80.61917114,82.5607605,82.64431,81.37139893,80.85157776,81.73272705,83.72886658,83.04210663,83.29756165,83.6470871,83.6115036,83.03771973,83.64280701,83.69733429,83.68672943,84.03760529
987.0134277,81.8687973,83.80766296,82.99732208,83.5174942,83.35993958,83.53651428,81.63391113,83.88896942,83.71517181,84.88238525,84.27748871,84.19720459,72.80778503,76.04875183,73.83508301,75.19255066,76.62876892,77.12150574,77.12541199,79.1725769,79.93352509,80.43550873,80.34909058,80.19300079,79.67128754,80.71921539,81.88683319,82.15834045,83.10865784,81.91574097,82.2199707,81.52599335,82.69920349,82.26329803,83.36282349,82.77654266
985.9992065,83.39933014,85.24680328,84.3835144,85.20727539,84.65424347,85.04453278,83.842659,84.13552094,84.42591095,85.9491272,84.31500244,85.42830658,73.12353516,76.01126099,76.30758667,76.73261261,77.43083191,77.0524292,77.16057587,79.97929382,80.25696564,81.3454361,82.77855682,82.03182983,81.11194611,82.79162598,83.48493958,82.59613037,83.35031128,83.22916412,83.5847702,84.06894684,83.4673996,83.43785095,84.3955307,85.25917816
984.9844971,83.85839081,85.69096375,84.49702454,85.99251556,85.64012146,85.56977081,84.46981812,85.36736298,84.90618896,85.1217041,85.73721313,85.35131836,73.39485931,77.33106995,75.84604645,76.51990509,77.08264923,76.19931793,79.09749603,80.3172226,80.41397095,80.83937073,82.11734009,82.36183167,81.33644104,83.12934113,84.23555756,83.61871338,84.53757477,84.1187439,83.32210541,83.41587067,84.16196442,83.97507477,85.16841888,83.53379059
984.0009155,82.85690308,83.4450531,83.68270874,84.75315094,83.98640442,83.91122437,83.40036774,83.76328278,84.43801117,83.93019867,84.74240875,84.5579071,71.41555786,75.17183685,74.13600159,74.98074341,76.69750977,75.57472229,77.34893036,80.79473877,79.60697174,81.48197937,81.5244751,80.25515747,80.17910004,82.33377075,82.38684082,83.41619873,82.6686554,82.77948761,82.98661041,82.35456085,82.62006378,83.37599945,83.35415649,83.32997894
982.9848633,82.53292084,84.4378891,83.63890076,84.80417633,84.89076233,84.63388824,82.95270538,84.46012115,84.9311676,84.13800812,82.98064423,84.52637482,71.89878082,76.17156982,74.92060852,75.15751648,76.88700867,76.35142517,77.59472656,79.29888916,80.57080841,80.3999939,82.62173462,80.74547577,80.66862488,82.10089874,83.37967682,83.088974,83.8704071,82.03785706,82.87627411,83.61895752,83.37309265,82.95703888,84.29440308,82.50511932
982.0001221,84.16565704,85.59739685,85.22812653,86.06558228,85.4349823,85.68460846,84.02481079,85.42201233,84.6782074,85.66809845,86.18054962,86.81562805,72.99098969,76.69705963,76.57485962,77.08073425,78.30168915,77.52654266,78.92138672,80.61088562,81.07750702,82.39953613,82.78959656,81.75389099,81.51634216,83.18211365,84.23858643,84.0453949,83.91227722,83.80862427,83.04601288,83.89363098,84.5174408,84.36889648,84.86264038,84.17060089
981.0148315,83.6603775,86.1908493,84.32206726,85.35122681,85.41620636,84.78392029,83.76676178,85.53210449,85.62469482,85.79412842,85.04206848,85.82870483,73.51005554,76.41633606,76.48180389,76.03433228,77.78926849,77.51060486,78.19441223,80.50003815,81.38443756,81.57078552,82.78327179,82.29088593,81.7361908,82.54464722,84.48654175,83.75206757,83.38532257,83.48079681,83.97599792,83.89228821,84.59165955,83.32900238,84.60451508,83.72422791
979.9970703,83.13822174,85.11904144,84.03538513,84.92758942,85.46042633,85.15494537,83.38774109,84.90591431,85.30696869,85.33127594,85.22631836,85.570961,72.41558075,76.94081879,75.34188843,76.17485809,77.78624725,76.79516602,77.73251343,80.00086212,80.82322693,81.86953735,82.77960205,81.5276947,81.2064209,82.46260834,83.78921509,83.53157043,83.8568573,83.51190948,83.56493378,83.45166779,84.02701569,83.5727005,84.81874084,83.64775848
979.0105591,83.30892181,85.27566528,83.99732971,84.86293793,85.2845993,85.08537292,83.45903015,84.75954437,85.65027618,84.98146057,84.99465942,84.79686737,72.5906601,76.2766037,75.27855682,76.00215912,77.86663055,76.87719727,78.11669159,80.53014374,80.9573822,82.08380127,81.75068665,81.37322235,81.32754517,82.01961517,84.01242828,83.02089691,83.87038422,83.62068176,83.41534424,83.27351379,83.68599701,83.37700653,84.41701508,83.50488281
977.9916992,83.8770752,85.19832611,84.22290802,85.41795349,85.13970947,85.2984314,83.6006546,84.87442017,84.64104462,85.54269409,85.29528046,85.26988983,72.47479248,76.45165253,75.15551758,76.75189972,77.67817688,76.87442017,78.70592499,80.2434082,81.34715271,81.78284454,83.04521179,81.71863556,81.68345642,82.96032715,83.75387573,82.67679596,83.58289337,83.35943604,83.5365448,83.87680054,84.31221008,84.03364563,83.87931824,83.64208984
977.0040283,83.85820007,85.39621735,84.67006683,85.25450134,85.03730011,85.58059692,83.21685791,85.49279785,85.52479553,85.84073639,85.76522827,84.96421051,72.62737274,77.44404602,75.44405365,76.34428406,78.03245544,77.3063736,77.9704895,81.31255341,81.60147095,82.31266785,81.9457016,81.52526093,82.07633972,83.00933838,84.41677856,83.02102661,84.16343689,83.91695404,83.53856659,83.36663055,83.561409,84.04077148,84.69538116,83.83457947
976.0157471,82.84198761,85.33387756,83.98952484,85.08686066,84.74971008,85.07524109,83.67903137,84.52255249,85.81235504,85.69367218,84.90864563,85.40451813,72.56134033,75.86441803,75.27843475,76.38793182,77.82637787,77.41072845,77.92715454,80.07452393,80.30992126,81.14955139,82.14981842,81.57104492,81.16968536,82.02532196,82.89466095,82.93825531,83.64283752,83.21008301,84.12601471,83.38385773,84.19558716,82.85482788,83.94733429,84.18196106
974.9951782,82.91569519,85.34513092,83.03858185,84.85683441,84.96573639,84.05943298,82.53091431,84.13418579,84.39591217,84.84749603,84.37906647,84.40329742,71.44122314,75.7964859,74.57596588,75.36420441,77.46879578,76.35601807,76.58496857,79.6266861,80.16492462,81.1524353,81.22792816,80.49514008,81.47582245,81.7168808,83.57003784,82.87298584,82.73796082,82.55213165,82.44644928,82.14059448,82.58002472,82.27333069,83.67245483,83.11584473
974.0057373,83.42816925,85.11724854,84.5015564,85.60388947,85.60541534,85.45405579,84.01586151,84.74131012,85.83473969,85.6929245,85.6567688,85.69046783,72.83410645,76.85827637,75.44179535,77.009758,78.23905182,76.53443146,78.66110992,80.70783234,81.05352783,82.91027832,83.00746918,81.95114136,81.94696808,83.05541229,83.66622162,84.36748505,83.93836975,83.48886108,83.9365387,84.44155121,83.94700623,83.99732208,84.98764801,84.04795837
973.0158691,82.81678009,86.155159,84.2878418,85.1285553,85.60892487,85.20411682,83.58327484,85.30752563,85.48430634,86.17880249,85.49760437,85.86361694,72.86579895,76.1688385,75.25084686,75.18496704,78.20008087,77.36251831,78.37236023,79.99919891,81.05987549,80.92943573,82.90216064,80.74721527,80.79766083,82.85771942,83.90192413,83.19787598,83.03448486,83.81814575,83.22910309,83.36216736,83.95098877,84.02519989,83.83823395,83.60581207
971.9934082,83.79608154,86.36058044,84.2908783,85.34212494,85.04469299,86.05680847,83.76021576,84.12466431,85.46485901,85.73716736,85.4979248,85.45652008,72.62212372,76.58979797,75.449646,76.87290192,77.72364044,76.73422241,78.14569855,80.30353546,81.45324707,81.2146225,82.71463013,82.56414795,81.6202774,83.09503174,83.8130188,83.63954926,83.79761505,84.30765533,83.46240234,83.40850067,84.22637939,84.17948151,84.55432892,84.77882385
971.0023804,83.65930939,84.81798553,84.18621063,85.16576385,85.02822113,84.47716522,83.4683609,84.01305389,85.37874603,85.64785004,86.15218353,85.90174103,72.46668243,76.12791443,75.26950836,75.63013458,77.55893707,76.08803558,78.53730011,79.51248169,81.10100555,81.40534973,82.3975296,80.94833374,80.805336,81.96065521,84.30252838,83.7603302,82.97173309,83.9879303,82.72441101,83.01488495,84.20922089,83.67328644,84.21160126,84.3733139
970.0107422,83.52387238,85.38863373,84.79212952,86.17533112,85.82556152,85.18917084,82.3886795,85.58840179,85.17527008,86.59712982,85.38939667,85.94205475,72.95852661,77.15592194,75.59178162,77.12841034,78.35102081,76.61212921,77.55975342,80.72901917,81.28683472,82.01071167,82.89644623,82.56002045,81.13957214,82.54258728,84.19754028,84.16010284,84.77835846,83.46052551,83.05432129,83.81447601,84.44017029,84.02120209,84.67568207,83.64031219
968.9864502,84.36601257,86.03305817,85.48587799,86.70306396,86.21887207,86.4577713,84.0447998,85.26817322,86.73707581,86.84474182,85.62575531,86.54000092,73.77960205,76.64292145,77.16989136,76.79718018,78.2024231,77.36965942,79.71840668,81.69487762,82.47309875,83.06515503,83.45514679,82.40335083,82.37077332,83.4529953,84.62223053,84.80899811,84.54405212,84.27575684,85.23699951,84.24321747,84.28552246,84.42768097,85.07672882,85.00874329
967.9937134,83.71317291,84.88607788,84.35346222,84.39060211,84.79837036,85.8523941,83.39575958,84.96286774,84.89447021,85.20343781,85.21907043,84.91423798,72.59277344,75.96842957,75.95199585,75.43458557,77.54637146,76.60553741,77.94510651,79.97637939,80.64070892,81.41711426,82.96099854,81.87741852,80.3886795,82.41357422,84.35114288,82.383255,83.39324951,83.25482941,83.54340363,83.17207336,84.26213074,82.32007599,84.48340607,83.32196808
967.0004272,84.50557709,85.89620972,84.53818512,84.36071777,85.34983063,85.1668396,84.05232239,84.67638397,85.61309814,85.22595215,86.20397186,85.70871735,72.81402588,75.78472137,74.32070923,76.48336792,78.43861389,77.46062469,77.39768982,81.12649536,81.82617188,82.4533844,81.82302856,82.55128479,81.30619812,82.34894562,84.20430756,83.87921143,84.26513672,83.59095764,84.22302246,83.19448853,84.35983276,83.70371246,84.83699799,83.45750427
966.0065918,83.35682678,84.56104279,83.59243774,85.11264038,85.06073761,84.66822052,82.19486237,84.29724121,84.16661835,84.80465698,84.32608032,85.12956238,72.12620544,75.75870514,74.73565674,76.59449005,76.99565887,76.64335632,77.7636795,79.87985992,80.15939331,81.55271149,82.58319855,81.16802979,81.59588623,81.34545135,83.58984375,82.75112152,83.28779602,83.62683105,83.21400452,83.32952881,83.81317902,83.3751297,84.21591187,83.86896515
965.012146,83.63206482,85.55830383,84.98621368,85.15419006,85.6541214,85.29959106,83.79288483,85.18865967,86.15538788,86.03948975,86.08324432,84.78932953,74.06987762,75.75028229,75.90949249,76.68952942,78.21080017,75.97802734,77.48709869,80.91834259,81.21052551,82.95818329,82.71687317,82.42060852,80.54658508,82.03393555,84.30480194,83.8072052,84.22193909,84.04747009,83.24820709,83.93678284,83.99118042,84.44520569,84.60830688,84.22131348
963.9849243,84.99740601,85.22488403,84.64266968,84.69380188,85.76576996,84.96487427,82.9343338,84.76111603,85.26758575,84.58010101,84.96587372,84.12650299,72.98719788,78.24549866,75.01047516,75.75772095,77.93338013,75.80781555,77.7970047,80.83639526,80.68801117,82.05654907,82.69904327,80.37050629,81.14981842,82.94877625,83.67636108,82.49468231,82.91482544,83.62869263,82.86581421,84.04239655,84.00827789,82.92993927,84.84146881,84.34783936
962.9894409,84.25669098,85.50613403,85.08516693,84.93341064,85.65499115,85.40200043,81.94129181,84.81532288,85.66513062,84.52899933,86.01100159,85.48021698,73.21366119,76.15451813,75.34661865,76.33102417,78.383461,77.27842712,78.27133179,80.75486755,81.28727722,81.39147949,81.8246994,83.23829651,82.1867218,84.48927307,84.99565887,83.54302979,83.63204193,83.40480804,83.03466797,83.52141571,85.21954346,83.77490234,85.03408051,84.27558899
961.9932251,84.65670776,86.66264343,85.51676178,85.61447906,86.4596405,85.64737701,84.90442657,86.84315491,85.43154907,85.69176483,85.84156036,86.00215912,73.00964355,77.08149719,75.5145874,75.61555481,79.40271759,77.04777527,79.02285004,81.0501709,81.05429077,82.21130371,83.57839203,82.26860809,80.72790527,82.93995667,84.47335815,84.98023224,84.26982117,84.72885895,84.40625,83.34799194,84.84888458,84.12154388,85.37577057,84.96212006
960.996521,83.55316162,85.88379669,83.76843262,84.97852325,85.84887695,86.29150391,83.33433533,85.81769562,86.31678772,86.13437653,85.11863708,85.07809448,72.08239746,76.15270996,75.08651733,76.96630096,78.1399765,77.44895935,78.7481842,81.16770935,81.7347641,81.77168274,82.7050705,82.12918091,82.11198425,82.54038239,84.04917908,84.1342926,84.163414,83.98493195,84.19500732,83.3994751,84.46282959,84.43849945,85.02774048,84.23591614
959.9992676,83.98963165,85.78960419,84.91233063,86.23307037,85.92939758,85.36177826,84.41729736,85.88264465,85.43835449,87.03115845,85.25136566,85.62389374,72.68494415,77.6919632,77.04438782,77.08744049,78.56203461,77.14362335,79.29566193,81.15423584,81.43314362,83.09575653,83.25128174,82.54981995,81.49008942,82.79785156,83.80537415,83.88402557,85.35263824,84.84816742,84.30735779,83.9270401,84.41570282,84.27919769,85.68104553,84.99371338
959.0014648,84.19749451,84.7077713,84.38547516,85.09986115,84.78531647,84.46018982,83.90844727,84.50689697,85.07775879,86.67854309,84.51320648,86.07461548,73.42209625,76.06082916,76.04245758,76.02645874,78.27779388,76.06118774,77.58374786,81.51837158,81.00006866,81.53312683,83.01441193,81.53681946,80.94352722,82.17660522,84.24224091,83.29795837,83.28103638,83.89720154,83.13525391,83.87845612,83.76209259,83.41745758,84.80583954,83.97399139
958.0031128,83.69425201,84.87056732,83.01920319,84.36691284,84.59535217,85.16026306,82.95375824,83.26392365,84.93696594,83.89735413,84.45389557,84.72741699,71.38130188,75.65888977,73.91426849,74.95051575,76.90691376,75.23687744,77.13647461,79.38885498,80.02899933,80.71479034,81.39334106,81.17211914,80.59349823,81.99104309,83.40855408,82.708992,82.84662628,82.75621796,83.27889252,82.9228363,84.42101288,84.12660217,84.32561493,84.42964172
957.0042114,82.6543808,85.21337128,85.45129395,86.35072327,85.9747467,85.79498291,84.18013763,86.31835938,85.99688721,86.95848846,86.46291351,86.42840576,73.94473267,76.92681885,76.50970459,76.37637329,79.26648712,77.60372925,79.20053864,81.87666321,81.20955658,83.56706238,85.0705719,81.53662109,81.9782486,83.35245514,84.01115417,84.19683838,84.07894897,84.3605957,84.75059509,84.35554504,85.05725098,84.0078125,85.63838196,86.00740051
956.0046997,84.4193573,86.0472641,83.53836823,84.9799118,84.97364044,85.39710999,84.57803345,85.2923584,85.4076004,85.57836151,85.30706787,86.02185822,72.12229919,76.22181702,75.17247772,75.82461548,77.45057678,75.42169952,78.08874512,80.27204132,80.94696808,82.0796051,82.54269409,82.05971527,81.46961212,81.55783081,84.38388062,83.66114807,83.16123199,83.28885651,84.09351349,83.58073425,83.94709015,83.42188263,84.72479248,84.0046463
955.0047607,83.52145386,86.49610138,84.68008423,84.7494812,85.92179108,84.42127228,84.7335434,85.35312653,86.50160217,85.67565918,87.08372498,86.33604431,73.02792358,76.12807465,75.71399689,75.87338257,77.39951324,76.0014801,79.70633698,81.27803802,80.71227264,83.14684296,83.01058197,82.61706543,81.13432312,83.57106781,83.69351959,83.18773651,85.02372742,83.04598236,83.52165985,84.4312973,84.99877167,83.47563171,84.72059631,83.20514679
954.0040894,84.13202667,86.79415131,85.21762848,85.97523499,85.00243378,85.43399811,84.19039154,85.97873688,86.02799988,85.30974579,86.45666504,86.01203156,72.08964539,76.77271271,74.75946808,76.10809326,77.76838684,76.66152191,78.60716248,80.40905762,81.13181305,82.40207672,82.49033356,82.04763031,81.2653656,82.39651489,84.39605713,83.76211548,83.9466095,83.93067932,83.20678711,83.47240448,84.91312408,84.07527161,84.28145599,83.29613495
953.0029907,83.92715454,86.30541229,84.77397919,86.07300568,86.61024475,85.84563446,84.76306915,86.16131592,86.58938599,86.36148834,86.10332489,85.78998566,72.39356232,77.05963135,75.75574493,76.35206604,78.47608948,77.03905487,78.68276215,80.84192657,81.35845947,83.00926208,83.4260788,82.84908295,81.57900238,83.24786377,85.27233887,84.57086182,84.66216278,84.35185242,84.5298233,84.77490234,84.83197021,84.05285645,85.52883148,84.84596252
952.0013428,83.52033997,86.59132385,84.56047821,86.29795074,86.29787445,86.29869843,85.03800964,86.48187256,86.72083282,86.14803314,86.11858368,85.91048431,72.73550415,76.94153595,75.50990295,76.00325012,78.48726654,77.06729889,79.14865875,81.34967041,82.25049591,82.90673828,82.70594788,82.03850555,81.79331207,83.44219971,86.13845062,84.66421509,84.81665802,83.74946594,84.37472534,84.26126862,84.88985443,83.78144073,85.04562378,84.62442017
950.9991455,83.51893616,85.88612366,84.3250351,85.9697113,85.39330292,85.06860352,84.00784302,85.61860657,85.98565674,85.01209259,85.30084229,85.90026093,72.94002533,75.65248108,76.09164429,76.02644348,76.85160828,76.04568481,79.34185791,80.10751343,80.9330368,81.93917084,82.81484222,82.19477081,81.93727112,82.55612946,84.49116516,83.84844971,84.23892975,83.39160919,83.14035797,84.28034973,83.89564514,83.09275818,84.27593231,85.0403595
949.9963989,83.86637878,86.12883759,84.49446869,85.89552307,85.66436768,85.23558807,84.15834808,85.18914032,86.46502686,85.42212677,86.28791046,86.12194061,71.5364151,76.22906494,74.71218109,75.84347534,78.1317215,77.25131226,78.79696655,80.37084961,80.85056305,82.52145386,83.11064911,81.81565857,81.56980133,83.19930267,84.25561523,83.86325073,83.9566803,83.94226837,83.44233704,83.49977112,83.50211334,83.57243347,84.43049622,84.18525696
948.992981,84.07679749,85.85624695,85.3298645,85.96347809,86.38782501,86.1628418,84.11431885,85.78007507,86.22936249,86.45272064,85.96432495,86.55626678,73.1242981,76.33401489,75.7434082,76.12636566,77.95645142,76.29853058,79.53252411,81.91624451,81.7622757,82.25727081,82.62741852,82.18648529,82.69194794,83.69808197,85.32705688,84.82254791,84.64112854,84.1866684,84.18655396,85.00800323,84.7939682,83.96243286,85.21187592,84.96789551
947.9890747,83.59410858,86.10408783,84.22394562,86.38541412,85.56816101,85.75097656,83.55686951,85.36966705,85.11689758,86.41133881,85.21803284,85.60780334,72.52191162,76.03189087,75.4954071,75.96209717,78.10739899,76.09107971,78.94128418,80.73487091,80.29347992,81.66004944,83.03105164,82.06391907,81.82455444,83.25494385,83.840065,83.76432037,84.22019196,83.67847443,83.20608521,84.21286011,84.53488922,83.81493378,85.08813477,84.70684052
946.9846191,84.17471313,86.71832275,85.54774475,86.12503815,87.14070129,86.44252777,85.19837189,86.9724884,86.16527557,86.68682098,85.55836487,85.54904175,73.62625885,76.77015686,75.36662292,77.03630066,78.91744995,77.30515289,78.97907257,80.94107819,81.90981293,83.48588562,83.85162354,82.97447968,81.66513062,83.07194519,84.80577087,84.96879578,84.51567841,85.19760132,83.36058807,84.60843658,84.72349548,84.91641235,85.76574707,84.64812469
946.012085,84.41127777,87.10397339,85.09793854,86.20731354,86.3010788,84.93008423,84.24932098,85.93759155,86.0007019,86.13056183,87.35914612,86.71260834,73.14880371,75.90616608,76.12445831,76.505867,78.16566467,76.17645264,78.3052597,81.45181274,81.70022583,82.97299194,83.12075806,83.16008759,81.47052765,83.29260254,84.98350525,84.4866333,84.76057434,83.78318787,83.97950745,84.52729034,85.09327698,84.55879211,84.74716949,84.28193665
945.0065918,84.8092804,85.12944794,84.85475159,86.61849213,86.53077698,87.04852295,83.85910034,86.06100464,85.90887451,86.31385803,86.08826447,85.68981934,72.07183838,75.93657684,75.32418823,76.33126831,78.26517487,76.14524841,78.94847107,80.84989166,82.1085968,83.01927948,83.944664,83.03085327,82.5348587,83.75502777,85.3184433,84.06525421,84.56893921,84.45490265,83.63566589,85.0803299,84.47858429,84.55776978,85.10559845,85.46686554
944.0004883,84.39977264,85.55271149,85.21156311,85.93868256,86.25447845,86.65955353,84.51432037,86.48260498,86.34293365,87.22020721,86.05892944,86.07056427,72.36270905,76.87659454,75.80820465,76.68703461,76.62457275,76.17169952,78.84423828,81.90790558,81.9708252,83.38817596,83.29833221,82.22576904,82.02199554,83.42996216,83.99079132,84.32068634,84.74675751,84.39645386,84.41620636,84.51387024,85.24797821,85.23956299,84.6100235,84.46204376
942.9939575,83.45606232,85.68115234,85.03073883,85.40338135,86.32901001,85.62453461,84.02732849,86.52430725,86.27057648,86.2120285,86.21342468,86.49230957,72.96834564,76.53508759,75.83032227,76.54011536,77.94441223,77.56362915,78.3163681,80.53173065,81.06311035,81.65364838,83.76841736,82.09379578,82.09226227,83.47733307,85.04412842,83.99437714,85.3936615,84.36984253,83.4342041,83.48992157,84.52082062,84.24872589,85.35726166,83.84899139
