Wavelength (nm),Reflectance POS 0 (%R),Reflectance POS 1 (%R),Reflectance POS 2 (%R),Reflectance POS 3 (%R),Reflectance POS 4 (%R),Reflectance POS 5 (%R),Reflectance POS 6 (%R),Reflectance POS 7 (%R),Reflectance POS 8 (%R),Reflectance POS 9 (%R),Reflectance POS 10 (%R),Reflectance POS 11 (%R),Reflectance POS 12 (%R),Reflectance POS 13 (%R),Reflectance POS 14 (%R),Reflectance POS 15 (%R),Reflectance POS 16 (%R),Reflectance POS 17 (%R),Reflectance POS 18 (%R),Reflectance POS 19 (%R),Reflectance POS 20 (%R),Reflectance POS 21 (%R),Reflectance POS 22 (%R),Reflectance POS 23 (%R),Reflectance POS 24 (%R),Reflectance POS 25 (%R),Reflectance POS 26 (%R),Reflectance POS 27 (%R),Reflectance POS 28 (%R),Reflectance POS 29 (%R),Reflectance POS 30 (%R),Reflectance POS 31 (%R),Reflectance POS 32 (%R),Reflectance POS 33 (%R),Reflectance POS 34 (%R),Reflectance POS 35 (%R)
987.9995728,5.505106449,5.459706783,6.925714016,6.144274712,6.02018261,6.337973595,15.18260574,15.9071846,16.47356796,14.35472679,15.08670616,15.41760159,63.78245926,63.81881714,65.18550873,63.58202744,65.28159332,63.15887451,76.62265015,77.55815125,77.43755341,78.64472198,79.45124054,81.31904602,76.87032318,76.76405334,78.88248444,79.55027008,80.2891922,80.06699371,75.54253387,78.13625336,78.9749527,79.16982269,79.8277359,81.27115631
986.9857178,5.792673111,6.535682678,6.231080532,5.966089725,6.509130478,6.65834856,14.80776501,15.71286201,16.13954353,15.77564144,15.88762569,15.96279621,64.77191162,65.25846863,66.05741882,64.78136444,65.52444458,63.35039902,78.56745911,78.44006348,78.33920288,80.35868835,81.59984589,81.89949036,78.08310699,78.79337311,80.05330658,80.26996613,80.83799744,81.05843353,76.24976349,78.13204193,78.77340698,80.80976105,80.97397614,81.57731628
986.0029297,6.134985924,5.674905777,6.253223896,5.145769596,5.958925724,5.629751205,15.79212856,15.92774582,15.86827183,15.34315681,14.87761879,15.61533642,65.33395386,66.20717621,65.69001007,63.92199326,66.79837036,63.90794373,79.26935577,77.9933548,78.61340332,80.50157166,81.90042114,82.25025177,77.95404816,78.28118134,79.52197266,81.1412735,80.94211578,82.92769623,76.38227844,79.8086319,81.06072235,81.32689667,81.22051239,82.18831635
984.9877319,6.059132099,5.651136875,5.633709431,5.645940304,6.278782845,5.977489948,15.32153225,15.76623154,16.78507996,14.57040787,16.29393005,15.7093153,65.65422058,65.48919678,66.40556335,65.54624176,66.07782745,64.79989624,79.08564758,78.10351563,78.95310211,80.1340332,82.33050537,82.81998444,77.00317383,78.70051575,79.42571259,80.93843079,80.44901276,82.22611237,76.69766235,79.35581207,80.35227203,81.69915771,81.41557312,81.5960083
984.0038452,5.191604137,5.780975342,5.138009071,6.182665825,5.081996441,6.969246864,16.01712227,14.72716331,15.46500206,15.23253727,16.44940186,15.42565536,65.32603455,65.01877594,64.66915131,63.43714142,64.47103882,63.86919785,78.46321106,77.78239441,77.86531067,79.07894897,81.35505676,81.90429688,77.12670135,76.26154327,78.31925964,80.11871338,79.94631958,79.76981354,75.90296173,77.55387878,79.90847778,79.79280853,80.79985046,81.30030823
982.9876099,5.939324379,5.703266621,6.966221333,6.441156387,5.96958828,6.159739494,14.93499851,15.15149784,16.05533218,14.99044609,15.70130539,16.00333214,64.30020142,66.00863647,64.81127167,64.39845276,65.89452362,64.84239197,77.95912933,78.23059845,77.72155762,78.78656006,81.73168945,81.56626892,77.31298828,77.15738678,79.64724731,80.63420105,81.41107178,81.51499939,76.20906067,78.99646759,79.56031036,80.09577179,80.6894455,82.50351715
982.0024414,6.922029495,6.166680336,6.509101391,7.130270481,6.380458355,6.903305054,15.51699829,15.7113533,14.44810772,15.45866585,15.51844597,15.49071217,65.66087341,65.93255615,65.84036255,65.16721344,65.32328796,65.82658386,78.31246185,77.77545166,78.67744446,80.10565948,81.38344574,82.8269577,77.38413239,78.28686523,79.49840546,80.77881622,81.83401489,80.94129944,75.63934326,80.26078033,80.02076721,81.0308609,81.70955658,81.99858856
980.9850464,5.829174995,5.915355682,5.336009502,5.755938053,5.749626637,7.148505688,14.81418419,15.90843773,15.82012367,15.2624712,15.77329159,15.89267254,64.92427063,65.55083466,65.83782196,64.68622589,65.85824585,63.70618439,78.08165741,78.02303314,78.73360443,79.88835907,81.00789642,81.8657074,76.7543335,77.0326004,79.20857239,80.28224945,80.84046173,80.7995224,75.92756653,79.46139526,79.44585419,80.10962677,80.37166595,81.84526825
979.9988403,5.972522259,5.509848118,5.719533443,6.214210987,5.990600109,6.690468788,15.51203728,16.08433342,15.76722527,15.6566515,15.20332241,15.86148167,65.07487488,65.83478546,65.59423828,64.87609863,65.97790527,64.34629822,78.53046417,78.12139893,78.5018158,79.92980194,81.51117706,82.10769653,77.61566925,77.55593872,79.95172882,80.59819031,81.21273804,80.67817688,76.46196747,79.38722229,79.75104523,81.02902985,80.96595001,82.05110168
979.0120239,6.17084074,5.575349808,5.589764118,5.267276764,5.705224037,6.980524063,14.9006958,15.55603886,15.88690567,15.12483692,15.82037067,15.45172882,64.49599457,65.32056427,65.56082916,64.47328186,65.71302795,64.00020599,77.85135651,77.86000824,77.85984039,79.55853271,81.20326233,81.28400421,77.26978302,77.21923828,79.04157257,80.2059021,80.66329193,80.29445648,76.41979218,79.20105743,79.04797363,80.8056488,80.6660614,81.83436584
977.9926758,5.859304428,5.684785366,5.727582932,6.236578941,5.376770496,6.632108212,15.20828056,15.78920078,15.54888153,15.44462585,15.35591316,15.94607544,65.11234283,65.9667511,65.5511322,64.6043396,65.39463806,64.47665405,78.39736176,78.12593842,77.89060211,79.4469986,81.48777771,81.54845428,77.49290466,78.11986542,79.35219574,80.09986877,80.7028656,80.50933838,76.66835785,79.44933319,79.64638519,80.85718536,80.79880524,82.14038849
977.0048218,5.675596237,5.926033974,6.166535854,6.189579487,5.865619659,6.353457928,15.24942112,15.78551388,16.03295898,14.78198338,15.60151863,15.4434185,65.70218658,65.72855377,66.00054932,64.05657196,66.00037384,65.23319244,78.3505249,78.42741394,78.64575195,79.74336243,81.70965576,82.08956146,77.95279694,77.20114899,79.36756134,80.11833954,80.78522491,80.95207977,76.37787628,79.31778717,79.72271729,80.80382538,80.08946228,82.33971405
975.984314,6.282117844,5.918081284,5.721950531,5.06430769,5.263988495,6.172645569,15.56088352,15.84806252,15.82422066,15.42893314,15.21648788,14.80254269,64.22657776,64.89453888,65.18234253,64.07421875,64.63439178,62.9037323,77.39107513,77.7478714,77.82253265,79.063591,81.06309509,81.14906311,76.47232056,76.76821136,78.65460205,79.6445694,80.23788452,79.34214783,74.99985504,79.78162384,78.69190216,79.83039093,80.48399353,81.11351776
974.9952393,6.182611942,4.668283939,5.686920643,6.919656754,7.104011059,6.899474621,16.00242424,15.54259109,15.31884193,15.13414955,15.32798004,15.07751751,64.72480774,65.48961639,65.57745361,64.64394379,66.2480011,64.16638184,78.13882446,77.86228943,78.55056763,79.76028442,81.07009888,81.13380432,77.53544617,76.71353912,78.88248444,80.95128632,81.32582855,80.52740479,76.49382782,78.76531982,78.76021576,80.45279694,80.8262558,82.02414703
974.0054932,5.645475864,5.393105507,5.898050785,6.297332764,6.533253193,6.652495384,15.48914623,15.35186768,16.09635735,14.9329319,15.97556019,15.6593771,65.08969879,66.35855103,66.19980621,65.03414154,65.38155365,64.37801361,79.14993286,79.07689667,79.26540375,79.56848907,81.60669708,82.49378204,77.48976135,77.34963226,79.76103973,80.88531494,80.66900635,80.8897934,76.71136475,80.33662415,79.48990631,81.79557037,81.10945892,83.13534546
973.0153198,4.805993557,5.743098259,5.796516418,6.50432682,5.889569283,6.281133175,14.75475407,15.73543739,15.79804134,15.34410095,15.44159222,16.37892532,64.98001099,64.68763733,66.17842102,64.57839966,66.14600372,64.04729462,78.99055481,77.92676544,79.03495026,80.28352356,81.12949371,81.45510101,77.2908783,77.80860901,80.34906006,80.87313843,81.44509888,81.93840027,76.76433563,79.78907013,79.19478607,80.98285675,80.60838318,82.58016968
971.9926147,5.570192814,5.479129314,6.022118568,5.973394871,5.995248795,7.245557785,15.30688,15.48391438,15.38535309,15.18383598,15.70859146,14.65665054,64.82579803,65.20180511,65.67206573,64.63319397,65.21131134,64.75791168,78.09555817,78.69624329,77.96482849,80.0738678,81.78875732,81.55347443,77.29328918,78.26596069,79.52973938,80.51230621,80.33429718,80.93535614,77.26096344,80.04707336,79.64788818,80.65654755,81.01473236,82.11781311
971.0011597,5.578866959,5.622132301,5.005304813,5.660446167,5.396752357,6.690869331,14.0642004,15.56356144,16.13964844,15.3266964,14.41814709,15.67506313,65.76599121,66.35742188,66.5504303,65.27162933,66.70992279,64.75965881,78.75201416,79.23698425,78.962883,80.27321625,83.08378601,82.13648224,78.17313385,78.35366058,80.08479309,81.65621948,81.20238495,80.90666962,76.86739349,80.44850159,80.3265152,81.4362793,81.58526611,82.70298004
970.0092163,5.818658829,5.4389081,6.129754543,6.4473176,6.073524952,6.539964676,14.27848339,14.87804317,14.33425426,15.33498478,15.3064146,14.79887486,65.64595795,65.55201721,66.06653595,64.50788879,65.85734558,65.2939682,78.40107727,78.38130188,79.09754181,80.54751587,82.05173492,81.570755,77.7728653,78.03408813,79.41651917,80.61042786,82.0098114,81.27747345,76.62644958,79.6796875,80.00479889,80.29965973,81.07276917,82.19793701
968.9846802,5.971910477,5.099179268,5.780398846,6.88744688,6.044018745,6.922212124,15.29800415,14.91965485,15.33208656,15.31816292,15.80110073,14.93491936,66.30071259,65.15684509,65.80149841,64.00398254,65.00218201,65.32901764,79.02742004,78.01690674,78.74399567,79.52845764,82.14624023,82.65807343,77.89021301,77.79367065,79.7768631,80.10203552,81.48954773,81.60839844,76.16500092,79.33518219,79.13589478,79.93822479,81.05459595,81.72722626
967.9915771,5.831177235,5.972811222,6.68835783,5.631193638,5.993972301,6.072667122,14.94189072,16.52153015,16.05586052,15.23378372,15.68928051,16.46330261,64.76457214,65.59796143,65.75601959,65.06507874,66.85987854,63.7879982,78.87274933,78.34976959,77.64306641,79.3873291,82.07896423,82.44225311,77.40211487,77.09263611,79.36663055,81.09722137,81.56362152,80.60074615,75.98149109,80.40564728,80.20910645,80.79367065,81.41314697,81.61697388
966.9979858,4.451265335,6.410042763,5.44704628,5.793297768,6.547109604,7.414495945,15.69194031,15.70252514,15.73075485,15.75614643,15.72132111,15.12281322,65.36613464,66.07907867,66.77445984,64.22363281,66.30184174,64.17708588,79.71779633,78.66123199,78.72146606,79.93186951,82.19120789,82.72127533,77.84127808,77.65892029,80.8732605,81.53066254,80.98094177,81.75596619,77.02696228,80.39885712,80.18180084,81.72660828,80.78761292,83.30036163
966.0037231,5.535933971,5.936795235,5.750232697,4.773348808,5.952919483,6.088226318,16.17458534,15.26185608,15.46661377,15.59577274,15.51532173,16.05089188,65.24885559,65.86351013,65.91632843,65.28390503,65.67729187,63.57573318,78.32441711,78.36344147,79.33443451,80.36372375,82.12013245,81.36254883,77.04479218,78.29185486,79.20944977,81.29718781,80.63526917,81.00953674,75.9187851,80.83265686,79.45456696,81.72609711,80.90711212,81.26907349
965.0090942,5.474859238,6.091934681,5.518321991,5.998239994,5.423315525,6.446080685,14.04163265,16.00146103,15.77896309,14.84356499,16.63467407,16.13948059,64.7443924,65.63661194,67.4022522,64.3107605,66.6440506,64.44779205,79.83783722,78.66836548,79.71517944,79.34378815,82.14052582,82.11666107,78.24467468,77.69995117,80.21839142,82.11919403,81.55828094,81.05799103,77.22249603,80.77505493,79.54464722,80.87121582,81.59532166,82.07345581
964.0136719,6.060907841,5.505187511,6.381968498,4.984007835,5.501799107,7.381337166,13.56279564,15.3408556,15.63450241,15.75100708,14.96299839,15.81276798,65.73447418,65.00632477,64.98213196,64.72853088,65.08096313,64.13868713,78.54203033,79.21084595,78.85176849,79.47047424,81.36985016,81.12910461,76.91806793,76.91533661,79.47454071,79.97052765,80.72805786,81.02050018,76.3870697,79.00258636,79.14503479,80.68643951,80.39067841,82.37003326
962.9856567,6.061785698,6.198863983,5.210025787,5.992893219,5.399684429,7.451180458,15.89818859,15.26359177,14.12551594,14.48890686,15.50301743,14.71243191,65.12798309,65.55031586,65.13673401,64.35377502,66.41628265,64.30800629,78.41579437,77.43412018,78.81999969,77.85353851,81.99462891,82.07906342,77.83531189,76.56680298,79.43992615,80.94458008,81.13796234,81.48186493,75.89511871,79.9737854,79.80953979,80.22342682,80.58538818,82.41752625
961.9892578,5.097180843,5.477364063,5.667123795,5.999593735,6.059332371,7.182849884,15.47523594,16.55487061,15.99580765,15.02684402,14.92285156,15.76317978,65.54615784,64.75466156,65.1905899,64.96472168,66.5100708,64.41305542,78.344841,78.90429688,79.73479462,79.55729675,82.03634644,82.05820465,77.5243988,77.02681732,80.16821289,81.18053436,81.98490906,80.52096558,76.33630371,79.22586823,80.23831177,81.00721741,80.68558502,83.12189484
960.9923096,4.84869051,6.003388405,5.303661346,5.94688797,5.573735237,6.37051487,14.58510494,14.96007633,15.43481827,15.41355991,15.35968208,14.72096157,65.45648956,65.23495483,65.8216629,63.71603775,65.14169312,64.4966507,77.96803284,79.11896515,78.59603119,79.26002502,81.62727356,81.70298767,75.90229797,78.1922226,79.1439743,81.16170502,80.50009155,79.79767609,76.71697998,78.34529877,80.18438721,80.24386597,80.05279541,82.19249725
959.994751,5.745162964,6.402248383,5.188127995,6.302186012,5.642416477,5.601829529,15.25379848,14.6707592,14.66284275,15.57341957,15.05956459,15.2828989,65.56032562,65.93511963,66.01173401,63.93212128,66.02415466,64.11698151,77.23659515,78.62264252,78.80021667,79.92388916,81.24416351,81.74382782,76.65259552,76.98764038,79.43764496,80.27832794,80.12392426,80.59737396,76.00318909,80.36560059,79.50728607,80.41207123,81.31739044,81.67717743
958.996521,6.545668125,5.541612625,5.666853428,5.724119663,6.546693325,7.882530212,15.23673344,15.49627209,14.79233074,15.05314827,15.27533722,14.66047955,64.81456757,64.88933563,65.22631073,63.67554092,65.09696198,64.80965424,78.56244659,77.75836945,78.58590698,78.54611969,81.35812378,81.65278625,77.13104248,77.87619019,80.34248352,79.36966705,80.53590393,80.38719177,75.6046524,79.77659607,78.79606628,80.90428925,80.06356049,81.89929962
957.9978027,5.730059147,5.386218071,5.647397041,7.367407322,6.135173321,6.914057732,14.71105957,15.27919006,15.00792313,15.75129318,14.1949873,15.81433392,65.30669403,65.11116791,66.36865997,65.84531403,65.26160431,64.77224731,78.2899704,78.34133148,79.05927277,79.75154114,81.65467072,82.29243469,77.57298279,77.69747162,79.42785645,81.51993561,81.21873474,80.83029938,75.40643311,79.62760925,78.55984497,81.04576111,81.26796722,82.50550842
956.9985962,5.567137241,4.909773827,5.311068535,6.289549828,5.880176067,6.85632515,15.07257938,15.24777222,16.23128128,16.12620735,14.91007519,15.94846058,65.67095184,65.43738556,66.35002136,64.70787048,66.0226593,65.19203186,78.43691254,79.2203598,78.73916626,79.72332001,81.98882294,83.07618713,77.6807251,77.77429199,80.10430145,81.42858124,81.52024841,81.34020233,77.26385498,80.73780823,81.5779953,82.13614655,82.62265778,82.86077118
955.9988403,5.493945599,5.080318928,6.630631447,6.013717651,6.539657116,6.368047714,14.30434608,15.6504097,15.27772141,16.21020317,15.69472504,15.51006699,64.47904205,65.15119934,65.24021912,64.44639587,64.89855194,64.04212952,77.83437347,78.01587677,78.83596802,79.21903992,81.65696716,81.31917572,77.28234863,77.4550705,78.41855621,80.17557526,81.25524139,81.23239136,76.61135101,78.4043808,78.06780243,81.18032837,80.51344299,82.18965149
954.9985962,4.97705698,5.535766602,6.102590084,5.616600037,5.86724472,6.63897562,14.65388393,15.75639725,15.91792107,15.38648415,15.24862671,15.90808773,64.98858643,66.13991547,66.81343079,64.94345093,67.67849731,64.53580475,78.85830688,78.79972076,79.88919067,80.20824432,82.35734558,82.14331055,78.11911774,77.6199646,79.61183167,80.7479248,81.38976288,81.35903168,76.82613373,79.83995056,80.10753632,80.70594788,81.70115662,82.77610016
953.9976196,5.912183762,5.362808228,5.925494671,5.588294506,5.16260767,6.984604359,14.64373016,15.24035645,15.72435188,15.29702377,16.12576294,15.22223091,65.21511078,65.4684906,66.21923828,65.33154297,66.42414856,64.92547607,79.27033997,78.87033081,78.97707367,80.75883484,81.53655243,82.80741882,78.068367,76.73165131,80.8651886,81.54079437,81.84477997,81.45683289,76.93481445,80.1522522,79.94438934,81.08587646,81.05198669,82.85010529
952.9961548,5.828502178,5.328294754,5.87346983,6.894598007,5.715780735,7.034479141,15.61655426,15.04777813,16.15819359,15.53502655,15.77561665,15.58004951,65.86418152,66.32757568,65.33196259,64.52603912,66.23378754,64.46643066,78.73349762,79.5163269,79.69520569,80.05683136,82.46952057,82.1938324,78.07836151,77.91670227,79.63799286,81.59371185,82.20658112,80.63026428,76.45294952,79.94590759,79.71574402,82.07453156,81.08605957,83.15328979
951.9941406,4.74257946,5.181928158,5.283052921,6.064410686,6.098023891,6.240098,14.82524681,15.48663712,15.71821117,14.72563267,15.95522118,15.60133839,65.05753326,64.96138763,64.98878479,64.30496216,65.56964111,64.46243286,77.91451263,77.63180542,78.52003479,79.97227478,81.43399048,82.3538208,77.34642029,77.91866302,79.00178528,80.41662598,80.97110748,80.85597992,76.83015442,79.10198212,79.38221741,80.5615387,81.18309784,82.87286377
950.9916382,5.473598957,5.882570744,5.746077538,5.744076252,5.67095089,7.094730377,15.15519905,15.29653072,14.7373457,14.97445297,15.37099361,15.58849335,64.83306122,64.84613037,65.55956268,64.78549194,65.47634125,64.70590973,78.5765686,78.53662109,78.36115265,80.48234558,80.79437256,82.37210846,77.18376923,77.25957489,78.91075897,80.91859436,80.51429749,80.42638397,76.04614258,79.90606689,79.90559387,81.18673706,81.36225891,82.15612793
949.9884644,5.058817387,5.242911816,6.53071785,6.160878181,5.900098324,6.554421902,14.93672466,15.15431976,15.71697998,15.23750591,15.87159634,15.07563782,65.78876495,65.97588348,65.35112,64.74491119,67.11497498,64.1131134,79.45539093,78.57261658,79.49337769,80.07849884,82.25447845,82.61401367,78.3095932,77.89615631,79.96813965,81.16428375,81.84016418,81.89537048,76.78962708,80.51247406,80.08576965,81.29434967,81.64122772,82.53375244
948.9849243,5.638032913,5.660625458,5.576475143,5.05589819,5.937740803,6.964487076,15.66446686,15.12665558,15.42719173,14.67783165,15.52330112,15.11478233,66.12489319,66.10031128,64.90396881,65.2073288,65.69732666,63.89797211,78.60231018,78.45360565,78.92611694,80.49260712,81.99653625,82.5226059,77.8152771,77.80223846,79.57460022,81.47901917,80.7387085,81.12051392,77.34446716,79.28088379,80.11903381,80.35993958,81.13752747,83.2922287
948.0130615,5.359418869,5.451649666,6.212771893,6.171061039,6.073429585,6.512473583,14.82071686,14.99197674,14.91697693,14.4128294,15.40004158,14.96830845,65.82845306,65.68359375,65.75176239,64.64421082,65.94490814,64.25164032,78.80833435,78.44590759,79.13366699,80.0274353,81.86417389,82.55283356,78.19020081,78.51133728,79.48473358,81.58439636,81.7878952,81.86595154,76.77127075,80.12123108,80.15598297,80.85845184,81.45071411,82.66453552
947.0083008,5.59083271,4.943010807,4.853241444,5.374279022,6.454180717,6.677316189,14.74013042,15.05053329,15.77969646,14.22817516,14.91378689,15.1277523,65.80919647,64.64264679,65.02929688,65.2035141,66.0635376,63.81485367,79.00894165,78.67462921,78.00432587,80.31827545,82.83769226,82.99939728,77.88245392,77.53593445,79.84818268,81.35097504,81.64957428,80.62756348,76.01456451,80.02948761,80.14781952,81.55528259,81.63052368,83.34270477
946.0031128,5.190279007,6.353236675,6.36929512,5.373400688,5.394592762,7.024626255,14.85331059,15.10940647,15.11922169,14.49034786,14.43267441,15.42714405,65.3452301,65.34606171,65.81878662,65.78011322,66.20826721,65.55809021,79.08709717,79.04722595,79.3270874,81.34816742,82.67328644,82.92274475,77.58480072,77.81105804,80.81524658,81.15688324,81.38143158,82.07579803,76.92890167,79.67969513,79.71179199,81.59268951,80.93873596,83.37198639
944.9972534,5.93849659,3.887137413,5.805591106,6.209147453,5.77388382,6.80916214,15.52039337,15.72454262,16.24972725,16.07912636,15.60112572,15.25644112,65.71586609,64.73003387,66.12070465,64.86831665,66.28804779,64.97885895,78.09393311,78.52165985,78.48406219,79.65607452,82.70196533,82.82184601,78.25828552,78.37418365,80.21140289,81.4630661,82.21878052,81.6423645,77.30738068,80.20752716,80.485466,81.87261963,81.39946747,82.63502502
943.9909058,5.989600182,5.693432808,5.641450405,6.026416779,5.649422646,7.054695606,15.21895504,15.87631226,14.60157204,15.11712551,15.01047134,16.27006721,65.99014282,66.06854248,66.59128571,65.81690216,67.7972641,64.54878235,79.90818787,79.30496979,79.86256409,81.33257294,83.19940186,83.14956665,78.13284302,79.09829712,79.8126297,82.13202667,82.73080444,82.1791687,77.50067139,81.64071655,80.74597931,82.77804565,81.68267822,82.96619415
942.9839478,4.944214821,5.452319622,5.485496521,5.858792305,5.779280663,6.95843935,15.44218922,15.23083496,14.48377037,15.36814594,15.45983219,15.902174,66.00582123,65.02264404,65.34674072,65.28089142,65.72918701,64.50300598,78.45689392,79.21659088,79.40283966,79.43539429,82.36193085,82.46837616,77.33692169,78.2019043,80.53968811,81.42019653,81.35971069,80.94262695,76.87109375,79.63909149,80.3525238,80.72104645,81.41610718,82.7927475
